data_format,postcode,year_completed,clue_small_area,clue_block,street_address,property_id,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,intitutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,Location 1
Pre May 16,3051,2014.0,North Melbourne,336,714-720 Queensberry Street NORTH MELBOURNE VIC 3051,585863,4.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,"(-37.80205375, 144.94336)"
Pre May 16,3002,2004.0,East Melbourne,621,9-19 Eades Street EAST MELBOURNE VIC 3002,586152,10.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80963588, 144.980742)"
Pre May 16,3000,2011.0,Melbourne (CBD),115,475-497 Swanston Street MELBOURNE VIC 3000,587480,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,320,0,0,0,0,0,0,0,0,0,"(-37.8072889, 144.9620895)"
Pre May 16,3000,2007.0,Melbourne (CBD),115,475-497 Swanston Street MELBOURNE VIC 3000,587480,49.0,520,0,0,0,0,0,0,0,0,0,66,66,0,0,0,2344,0,0,0,0,909,0,0,0,0,0,"(-37.8072889, 144.9620895)"
Pre May 16,3008,2005.0,Docklands,1105,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,588061,19.0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,"(-37.82150808, 144.9507623)"
Pre May 16,3008,2004.0,Docklands,1102,The Innovation Building 192 Harbour Esplanade DOCKLANDS VIC 3008,588806,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81396622, 144.9454003)"
Pre May 16,3207,2010.0,Port Melbourne,790,262-276 Lorimer Street PORT MELBOURNE VIC 3207,589450,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,488,9562,0,0,488,0,0,0,0,0,"(-37.82647794, 144.9049844)"
Pre May 16,3207,2010.0,Port Melbourne,790,278-284 Lorimer Street PORT MELBOURNE VIC 3207,589452,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083,0,0,0,0,0,0,0,0,0,"(-37.82589323, 144.9058038)"
Pre May 16,3207,2010.0,Port Melbourne,790,286-292 Lorimer Street PORT MELBOURNE VIC 3207,589454,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,365,3083,0,0,0,0,0,0,0,0,0,"(-37.82561428, 144.906248)"
Pre May 16,3207,2009.0,Port Melbourne,790,38-46 Sabre Drive PORT MELBOURNE VIC 3207,589462,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,675,0,0,155,0,0,0,0,0,"(-37.82797662, 144.9063357)"
Pre May 16,3207,2009.0,Port Melbourne,790,1-7 Wharf Road PORT MELBOURNE VIC 3207,589465,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,"(-37.82857978, 144.9065339)"
Pre May 16,3207,2011.0,Port Melbourne,790,9-15 Wharf Road PORT MELBOURNE VIC 3207,589466,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,"(-37.82830753, 144.9069827)"
Pre May 16,3207,2010.0,Port Melbourne,790,19-25 Wharf Road PORT MELBOURNE VIC 3207,589467,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,1661,0,0,0,0,0,0,0,0,0,"(-37.82794007, 144.9075923)"
Pre May 16,3031,2011.0,Kensington,520,42 Derby Street KENSINGTON VIC 3031,589552,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79637578, 144.9273078)"
Pre May 16,3031,2004.0,Kensington,520,41-57 Kensington Road KENSINGTON VIC 3031,589625,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79554179, 144.9256939)"
Pre May 16,3031,2004.0,Kensington,520,64-76 Henry Street KENSINGTON VIC 3031,589626,3.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79577971, 144.9259484)"
Pre May 16,3031,2004.0,Kensington,520,4-12 Derby Street KENSINGTON VIC 3031,589627,3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79535005, 144.9263608)"
Pre May 16,3031,2004.0,Kensington,520,58-62 Henry Street KENSINGTON VIC 3031,589648,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79563228, 144.926202)"
Pre May 16,3031,2004.0,Kensington,520,78-82 Henry Street KENSINGTON VIC 3031,589649,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79592719, 144.9256947)"
Pre May 16,3051,2007.0,North Melbourne,370,23 Arden Street NORTH MELBOURNE VIC 3051,592679,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80127951, 144.9512149)"
Pre May 16,3051,2004.0,North Melbourne,370,25 Arden Street NORTH MELBOURNE VIC 3051,592683,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80130917, 144.9510637)"
Pre May 16,3053,2006.0,Carlton,254,26-34 Little Cardigan Street CARLTON VIC 3053,592721,5.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80410151, 144.9655979)"
Pre May 16,3053,2006.0,Carlton,258,42-50 Barry Street CARLTON VIC 3053,592857,7.0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80295732, 144.960013)"
Pre May 16,3053,2007.0,Carlton,258,127-133 Leicester Street CARLTON VIC 3053,592858,9.0,0,0,0,0,0,106,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80290284, 144.9602109)"
Pre May 16,3031,2004.0,Kensington,520,37 Kensington Road KENSINGTON VIC 3031,593664,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79519252, 144.926214)"
Pre May 16,3008,2006.0,Docklands,1109,Newquay Central 425-441 Docklands Drive DOCKLANDS VIC 3008,593728,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923,138,0,0,0,0,0,0,0,0,0,0,"(-37.81503861, 144.9392069)"
Pre May 16,3008,2009.0,Docklands,1110,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,6.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,900,21000,0,0,0,0,0,0,0,0,0,0,"(-37.81317308, 144.9377585)"
Pre May 16,3008,2008.0,Docklands,1110,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,"(-37.81317308, 144.9377585)"
Pre May 16,3008,2009.0,Docklands,1110,Costco 331-381 Footscray Road DOCKLANDS VIC 3008,593738,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,"(-37.81076441, 144.9372459)"
Pre May 16,3207,2011.0,Port Melbourne,790,27-39 Wirraway Drive PORT MELBOURNE VIC 3207,593746,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,"(-37.82589144, 144.909235)"
Pre May 16,3207,2012.0,Port Melbourne,790,70-78 Wirraway Drive PORT MELBOURNE VIC 3207,593751,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,3000,0,0,0,0,0,0,0,0,0,"(-37.82470036, 144.909116)"
Pre May 16,3207,2011.0,Port Melbourne,790,64-68 Wirraway Drive PORT MELBOURNE VIC 3207,593752,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,1265,0,0,0,0,0,0,0,0,"(-37.82497057, 144.908816)"
Pre May 16,3207,2013.0,Port Melbourne,790,54-62 Wirraway Drive PORT MELBOURNE VIC 3207,593753,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,783,0,0,0,0,0,0,0,0,"(-37.82519497, 144.908423)"
Pre May 16,3207,2008.0,Port Melbourne,790,310-314 Lorimer Street PORT MELBOURNE VIC 3207,593754,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,"(-37.82456547, 144.9077846)"
Pre May 16,3207,2007.0,Port Melbourne,790,316-320 Lorimer Street PORT MELBOURNE VIC 3207,593755,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,2074,0,0,0,0,0,0,0,0,0,"(-37.82434265, 144.908179)"
Pre May 16,3207,2007.0,Port Melbourne,790,322-326 Lorimer Street PORT MELBOURNE VIC 3207,593756,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1520,0,0,0,0,0,0,0,0,0,"(-37.82413224, 144.9085514)"
Pre May 16,3053,2005.0,Carlton,255,522-536 Swanston Street CARLTON VIC 3053,594107,10.0,0,0,0,0,0,201,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80430718, 144.9636398)"
Pre May 16,3031,2007.0,Kensington,555,54-62 Bateman Road KENSINGTON VIC 3031,595012,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79554938, 144.9174869)"
Pre May 16,3031,2005.0,Kensington,520,65 Kensington Road KENSINGTON VIC 3031,597178,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79601619, 144.9249546)"
Pre May 16,3031,2005.0,Kensington,520,104-110 Altona Street KENSINGTON VIC 3031,597179,4.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7962344, 144.9252138)"
Pre May 16,3031,2006.0,Kensington,520,84-102 Altona Street KENSINGTON VIC 3031,597180,4.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79662813, 144.9256686)"
Pre May 16,3207,2011.0,Port Melbourne,790,80-88 Wirraway Drive PORT MELBOURNE VIC 3207,597227,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1906,0,0,0,0,0,0,0,0,"(-37.8248163, 144.9098932)"
Pre May 16,3008,2007.0,Docklands,1105,720-750 Collins Street DOCKLANDS VIC 3008,598590,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,4000,0,0,0,0,0,0,0,0,0,0,"(-37.82000244, 144.949339)"
Pre May 16,3003,2015.0,West Melbourne (Industrial),501,216-232 Kensington Road WEST MELBOURNE VIC 3003,598604,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,140,0,0,0,0,0,21,0,0,"(-37.80038967, 144.9161047)"
Pre May 16,3207,2007.0,Port Melbourne,775,870-872 Lorimer Street PORT MELBOURNE VIC 3207,600453,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3332,0,0,0,0,0,0,0,0,0,0,0,"(-37.82313528, 144.9354196)"
Pre May 16,3008,2007.0,Docklands,1109,Aquavista 397-407 Docklands Drive DOCKLANDS VIC 3008,601815,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,1560,0,0,0,0,0,0,0,0,0,0,"(-37.81428927, 144.940195)"
Pre May 16,3031,2009.0,Kensington,571,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,602256,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,9453,0,0,0,0,0,0,0,0,0,0,"(-37.78225271, 144.9150996)"
Pre May 16,3051,2015.0,North Melbourne,368,139-145 Chetwynd Street NORTH MELBOURNE VIC 3051,602731,5.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80238735, 144.9522903)"
Pre May 16,3008,2006.0,Docklands,1107,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,602858,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5616,0,0,0,0,0,0,0,"(-37.82202187, 144.9486115)"
Pre May 16,3008,2011.0,Docklands,1107,Kangan TAFE 2-48 Harbour Esplanade DOCKLANDS VIC 3008,602858,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,"(-37.82202187, 144.9486115)"
Pre May 16,3000,2011.0,Melbourne (CBD),23,384-386 Flinders Lane MELBOURNE VIC 3000,603904,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,5,0,"(-37.81789524, 144.9611718)"
Pre May 16,3008,2009.0,Docklands,1108,The Merchant 834-846 Bourke Street DOCKLANDS VIC 3008,604118,8.0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,"(-37.81977079, 144.9431188)"
Pre May 16,3008,2006.0,Docklands,1108,Dock 5 41-55 Victoria Harbour Promenade DOCKLANDS VIC 3008,604119,31.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,"(-37.81935155, 144.9429234)"
Pre May 16,3008,2007.0,Docklands,1108,816-828 Bourke Street DOCKLANDS VIC 3008,604124,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20975,1300,0,0,0,0,0,0,0,0,0,0,"(-37.81926536, 144.9439715)"
Pre May 16,3008,2012.0,Docklands,1105,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621,410,0,0,0,0,0,0,0,23,0,0,"(-37.82088296, 144.9511384)"
Pre May 16,3008,2013.0,Docklands,1105,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82088296, 144.9511384)"
Pre May 16,3008,2012.0,Docklands,1105,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,410,0,0,0,0,0,0,0,0,0,0,"(-37.82088296, 144.9511384)"
Pre May 16,3000,2005.0,Melbourne (CBD),21,607-623 Collins Street MELBOURNE VIC 3000,606461,6.0,0,0,0,0,0,0,0,0,0,145,45,190,0,0,0,126,0,0,0,0,0,0,0,0,0,0,"(-37.8192929, 144.9546898)"
Pre May 16,3052,2006.0,Parkville,928,2 Galada Avenue PARKVILLE VIC 3052,606553,2.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78179377, 144.9416584)"
Pre May 16,3052,2006.0,Parkville,928,1-5 Barak Street PARKVILLE VIC 3052,606562,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77770927, 144.9409055)"
Pre May 16,3051,2006.0,North Melbourne,342,187 Abbotsford Street NORTH MELBOURNE VIC 3051,608171,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80304719, 144.9451656)"
Pre May 16,3051,2009.0,North Melbourne,335,Dryburgh Corporate Suites 204-210 Dryburgh Street NORTH MELBOURNE VIC 3051,608207,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,23,0,0,0,0,0,0,0,0,0,0,"(-37.80156916, 144.9440644)"
Pre May 16,3008,2008.0,Docklands,1110,364-378 Docklands Drive DOCKLANDS VIC 3008,608355,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129,116,0,0,0,0,0,0,0,0,0,0,"(-37.81286334, 144.941859)"
Pre May 16,3052,2006.0,Parkville,928,181 Oak Street PARKVILLE VIC 3052,608377,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77749902, 144.9424779)"
Pre May 16,3052,2006.0,Parkville,928,131 Oak Street PARKVILLE VIC 3052,608380,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77964779, 144.9421544)"
Pre May 16,3052,2006.0,Parkville,928,23 Strickland Road PARKVILLE VIC 3052,608403,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77739398, 144.941665)"
Pre May 16,3052,2006.0,Parkville,928,27 Garrard Street PARKVILLE VIC 3052,608404,2.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77905654, 144.9413587)"
Pre May 16,3052,2006.0,Parkville,928,11 Parkville Avenue PARKVILLE VIC 3052,608452,2.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78085036, 144.9410244)"
Pre May 16,3052,2006.0,Parkville,928,6 Garrard Street PARKVILLE VIC 3052,608610,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77963341, 144.9420313)"
Pre May 16,3052,2006.0,Parkville,928,39 Strickland Road PARKVILLE VIC 3052,608634,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77699195, 144.9409554)"
Pre May 16,3008,2008.0,Docklands,1102,194-206 Harbour Esplanade DOCKLANDS VIC 3008,609314,8.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5936,137,0,0,0,0,0,0,0,0,0,0,"(-37.81399456, 144.9449383)"
Pre May 16,3008,2008.0,Docklands,1108,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,609479,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982,1322,0,0,0,0,0,0,0,0,0,0,"(-37.82024314, 144.9441598)"
Pre May 16,3008,2009.0,Docklands,1108,829-843 Bourke Street DOCKLANDS VIC 3008,609480,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2302,3197,0,0,1547,0,368,0,1692,99,0,0,"(-37.82044558, 144.9434599)"
Pre May 16,3008,2013.0,Docklands,1108,EXO Apartments 33-61 Merchant Street DOCKLANDS VIC 3008,609481,12.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,642,0,0,"(-37.82092075, 144.9436783)"
Pre May 16,3008,2008.0,Docklands,1105,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,609487,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1500,0,0,0,0,0,0,0,0,0,0,"(-37.81920605, 144.9490628)"
Pre May 16,3008,2010.0,Docklands,1105,731-735 Bourke Street DOCKLANDS VIC 3008,609488,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9545,1006,0,0,0,0,0,0,0,0,0,0,"(-37.81922001, 144.9498282)"
Pre May 16,3052,2007.0,Parkville,928,99-103 Cade Way PARKVILLE VIC 3052,610472,4.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77823292, 144.9393377)"
Pre May 16,3052,2007.0,Parkville,928,23 Manchester Lane PARKVILLE VIC 3052,610484,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77793119, 144.9392824)"
Pre May 16,3052,2006.0,Parkville,928,110-116 Parkville Avenue PARKVILLE VIC 3052,610491,4.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77632963, 144.9425298)"
Pre May 16,3052,2007.0,Parkville,928,169-173 Oak Street PARKVILLE VIC 3052,610493,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77782876, 144.9424916)"
Pre May 16,3008,2008.0,Docklands,1108,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,611364,9.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,"(-37.81974063, 144.9456211)"
Pre May 16,3008,2012.0,Docklands,1108,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,611366,16.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,"(-37.81994818, 144.9446907)"
Pre May 16,3008,2009.0,Docklands,1108,ANZ 791-833 Collins Street DOCKLANDS VIC 3008,611367,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83550,3436,0,0,0,0,0,0,0,0,0,0,"(-37.82204736, 144.9456372)"
Pre May 16,3207,2012.0,Port Melbourne,774,826-846 Lorimer Street PORT MELBOURNE VIC 3207,611376,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,"(-37.82260306, 144.9323097)"
Pre May 16,3207,2007.0,Port Melbourne,774,161-189 Turner Street PORT MELBOURNE VIC 3207,611377,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1700,0,0,0,0,0,0,0,0,"(-37.82353192, 144.9320441)"
Pre May 16,3000,2009.0,Melbourne (CBD),1,507-541 Flinders Street MELBOURNE VIC 3000,611393,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,433,0,0,0,0,0,0,0,0,0,0,"(-37.82087039, 144.9572082)"
Pre May 16,3000,2009.0,Melbourne (CBD),1,545-557 Flinders Street MELBOURNE VIC 3000,611394,16.0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,"(-37.82097941, 144.9565145)"
Pre May 16,3000,2009.0,Melbourne (CBD),1,561-581 Flinders Street MELBOURNE VIC 3000,611395,16.0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,"(-37.82108687, 144.9559094)"
Pre May 16,3008,2007.0,Docklands,1102,1010 La Trobe Street DOCKLANDS VIC 3008,611576,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15958,0,0,0,0,0,0,0,0,0,0,0,"(-37.81455321, 144.9453778)"
Pre May 16,3052,2008.0,Parkville,928,65-71 Cade Way PARKVILLE VIC 3052,611642,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,"(-37.77716573, 144.9388177)"
Pre May 16,3008,2015.0,Docklands,773,"92-102 Lorimer Street, DOCKLANDS, 3008",611696,39.0,205,0,52,100,53,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,331,65,0,"(-37.8241, 144.943)"
Pre May 16,3031,2008.0,Kensington,520,76-78 Altona Street KENSINGTON VIC 3031,612647,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7971386, 144.9259483)"
Pre May 16,3031,2008.0,Kensington,520,66-74 Altona Street KENSINGTON VIC 3031,612648,7.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79717084, 144.9262103)"
Pre May 16,3052,2009.0,Parkville,928,52-62 Cade Way PARKVILLE VIC 3052,612698,5.0,52,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77619477, 144.939127)"
Pre May 16,3052,2007.0,Parkville,928,64-76 Cade Way PARKVILLE VIC 3052,612699,3.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77688969, 144.9384017)"
Pre May 16,3052,2008.0,Parkville,928,23-51 Cade Way PARKVILLE VIC 3052,612726,3.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.77745026, 144.9392749)"
Pre May 16,3006,2009.0,Southbank,802,28 Freshwater Place SOUTHBANK VIC 3006,613006,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33953,900,0,0,0,0,0,0,0,0,0,0,"(-37.82267317, 144.9622962)"
Pre May 16,3008,2009.0,Docklands,1108,The Montage 1 Encounter Way DOCKLANDS VIC 3008,613251,12.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82038364, 144.9457841)"
Pre May 16,3008,2010.0,Docklands,1108,790-814 Collins Street DOCKLANDS VIC 3008,613252,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28676,853,0,0,0,0,0,0,0,0,0,0,"(-37.82104416, 144.9458326)"
Pre May 16,3207,2009.0,Port Melbourne,790,51-65 Wharf Road PORT MELBOURNE VIC 3207,613949,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,3094,0,0,0,0,0,0,0,0,0,"(-37.82707119, 144.9088843)"
Pre May 16,3207,2009.0,Port Melbourne,790,67-77 Wharf Road PORT MELBOURNE VIC 3207,613950,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,"(-37.82675609, 144.909504)"
Pre May 16,3031,2014.0,Kensington,2525,98-108 Rankins Road KENSINGTON VIC 3031,614788,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79223338, 144.9310973)"
Pre May 16,3031,2011.0,Kensington,2535,11 Smith Street KENSINGTON VIC 3031,614827,3.0,18,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7912228, 144.9318382)"
Pre May 16,3031,2013.0,Kensington,2544,99-101 Lambeth Street KENSINGTON VIC 3031,615402,3.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"(-37.79264715, 144.9340749)"
Pre May 16,3031,2005.0,Kensington,2531,225-233 Racecourse Road KENSINGTON VIC 3031,615651,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,"(-37.78876462, 144.9335069)"
Pre May 16,3031,2009.0,Kensington,2530,7-9 Rankins Road KENSINGTON VIC 3031,616109,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.78880349, 144.9322926)"
Pre May 16,3031,2013.0,Kensington,2530,Newmarket Apartments 247-263 Racecourse Road KENSINGTON VIC 3031,616150,7.0,60,0,42,18,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,53,20,0,"(-37.78868063, 144.9327059)"
Pre May 16,3051,2014.0,North Melbourne,2384,171-173 Melrose Street NORTH MELBOURNE VIC 3051,616747,4.0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79073993, 144.9423084)"
